Id,Language_knows
523,Bash/Shell;JavaScript;Node.js;SQL;TypeScript
524,C#;JavaScript
525,C;HTML/CSS;JavaScript
526,HTML/CSS;Java;JavaScript;Node.js;Python;SQL;TypeScript
527,C;C++;HTML/CSS;Objective-C;Python;Swift
528,HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;Swift;TypeScript
529,HTML/CSS;JavaScript;TypeScript
530,Go;HTML/CSS;JavaScript;Python;TypeScript
531,C;C++;Dart;Java;SQL
532,Assembly;HTML/CSS;Node.js;Python;SQL
533,Bash/Shell;Groovy;Java;JavaScript
534,C#
535,Java;Kotlin;Python;SQL
536,C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;Python
537,C;C++;Python
538,Bash/Shell;PowerShell
539,Java;SQL
540,C#;C++;HTML/CSS;JavaScript;TypeScript
541,C#;JavaScript;Python;TypeScript
542,Perl
543,Java;JavaScript
544,Bash/Shell;HTML/CSS;Java;Scala;SQL
545,C;Java;JavaScript;Matlab;PHP;Python;Scala;SQL
546,Bash/Shell;Go;Groovy;HTML/CSS;Java;JavaScript;Python;SQL
547,Bash/Shell;Java;JavaScript;Python
548,Bash/Shell;Dart;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;TypeScript
549,C++;HTML/CSS;JavaScript;Python
550,C#;HTML/CSS;JavaScript;SQL
551,C;C++;HTML/CSS;JavaScript;Python
552,C#;Dart;HTML/CSS;Java;Kotlin;Python
553,C#;HTML/CSS;JavaScript;Matlab;Node.js;PowerShell;Python;R;SQL
554,Bash/Shell;JavaScript;Ruby
555,C++;HTML/CSS;JavaScript;Node.js;Python
556,C#;HTML/CSS;JavaScript;SQL
557,Bash/Shell;Go;SQL
558,Bash/Shell;Java;Python;Rust;SQL
559,Groovy;Java;Kotlin;Swift
560,Java
561,C++;Clojure;Java;JavaScript;Node.js;Perl;Scala;SQL;Swift;TypeScript
562,PHP
563,HTML/CSS;JavaScript;Node.js;TypeScript
564,Bash/Shell;C;C++;Java;Node.js;PowerShell;Python;R;SQL
565,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;Python;SQL;TypeScript
566,Dart;Java;Python
567,C;C#;C++;HTML/CSS;Java;JavaScript;SQL
568,Bash/Shell;Python;SQL
569,Bash/Shell;Node.js;PHP;SQL;TypeScript
570,Bash/Shell;C;C++;Matlab;Python;VBA
571,HTML/CSS;JavaScript
572,HTML/CSS;JavaScript;PHP
573,Python;Rust
574,C#;Dart;HTML/CSS;JavaScript;Kotlin;Node.js;Objective-C;PHP;PowerShell;Python;Ruby;SQL;Swift;TypeScript
575,HTML/CSS;JavaScript;Node.js;SQL;TypeScript
576,Bash/Shell;Dart;HTML/CSS;Java;JavaScript;Kotlin;Node.js;SQL
577,HTML/CSS;JavaScript;Node.js;PHP;TypeScript
578,JavaScript;PHP;SQL
579,Bash/Shell;Java;Python;Scala;SQL
580,HTML/CSS;JavaScript;Python
581,Bash/Shell;JavaScript;Node.js;Ruby;TypeScript
582,Bash/Shell;Kotlin;Python;Rust
583,C#;HTML/CSS;JavaScript;SQL
584,C#;HTML/CSS;Python;VBA
585,C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript
586,Python
587,Bash/Shell;C;C#;C++;Go;Java;PowerShell;SQL
588,HTML/CSS;JavaScript;PHP;R;SQL
589,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PowerShell;Python;SQL;TypeScript
590,JavaScript;Python;TypeScript
591,Python
592,C++;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL
593,HTML/CSS;Python
594,Bash/Shell;C#;Dart;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript
595,C;C++;PowerShell;Python
596,C#;HTML/CSS;JavaScript;Python;TypeScript
597,C#;HTML/CSS;JavaScript;Node.js;PHP;TypeScript
598,C++;HTML/CSS;Java;PHP;Python
599,Bash/Shell;C#;HTML/CSS;Java;PHP;SQL
600,Bash/Shell;C;Go;Perl;Python;Rust
601,Python;R
602,C#;TypeScript
603,C#;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript
604,C;C#;C++;Go;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;Python;SQL;TypeScript
605,Java;JavaScript;Python
606,Assembly;Bash/Shell;C;C#;C++;Delphi;Erlang;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Perl;PowerShell;Python;R;SQL;TypeScript;VBA
607,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
608,C++;HTML/CSS;JavaScript;Node.js
609,HTML/CSS;JavaScript;Node.js;SQL;TypeScript
610,Bash/Shell;C++;HTML/CSS;Java;JavaScript;Python
611,Bash/Shell;HTML/CSS;Node.js;PHP;Python;TypeScript
612,Python
613,C;C#;Matlab;Python
614,Bash/Shell;C#;C++;PowerShell;Python
615,Bash/Shell;Go;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL
616,Python
617,Assembly;C;HTML/CSS;JavaScript;Python;SQL
618,Bash/Shell;JavaScript;Node.js;Python
619,C;C++;Java;Python
620,HTML/CSS;JavaScript;Python
621,C#;HTML/CSS;JavaScript;SQL
622,Bash/Shell;C;JavaScript;Python;SQL;VBA
623,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;Rust;TypeScript
624,Bash/Shell;Java;JavaScript;Node.js;PowerShell;Python;TypeScript;VBA
625,JavaScript;Node.js;PHP;SQL;TypeScript
626,Bash/Shell;C;Go;Java
627,Bash/Shell;C;C++;JavaScript;Node.js;PHP;Python;SQL;TypeScript
628,C#;F#;HTML/CSS;JavaScript;Node.js;TypeScript
629,C;HTML/CSS;JavaScript;Node.js;Python;SQL
630,C#;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;VBA
631,C;C#;C++;Go;JavaScript;Node.js;Objective-C;Swift;TypeScript
632,HTML/CSS;JavaScript;Ruby;SQL;TypeScript
633,HTML/CSS;JavaScript;Node.js;Python
634,Bash/Shell;C;C++;Java;Python
635,Python
636,Bash/Shell;C#;Java;Python
637,Elixir;HTML/CSS;JavaScript;Ruby
638,C#;Crystal;HTML/CSS;JavaScript;Node.js;PHP;SQL;TypeScript;VBA
639,Bash/Shell;C;C#;Go;JavaScript;Python;Rust;SQL;TypeScript
640,Dart;HTML/CSS;JavaScript;Node.js;Python;Swift;TypeScript
641,HTML/CSS;JavaScript
642,Java;PHP;SQL
643,C#;HTML/CSS;JavaScript;SQL
644,C#;HTML/CSS;SQL;TypeScript
645,C#;Kotlin;SQL
646,Bash/Shell;Go;HTML/CSS;Java;JavaScript;Objective-C;SQL;TypeScript
647,Java
648,C++;Dart;HTML/CSS;JavaScript;Kotlin;Node.js;Python;TypeScript
649,C#;HTML/CSS;JavaScript;Node.js;PHP;SQL
650,C#;HTML/CSS;JavaScript;Node.js;SQL;TypeScript
651,Bash/Shell;JavaScript;Python;Rust;TypeScript
652,Bash/Shell;HTML/CSS;JavaScript
653,HTML/CSS;JavaScript;PHP;TypeScript
654,HTML/CSS;JavaScript;Node.js;TypeScript
655,Bash/Shell;C;HTML/CSS;JavaScript;PHP;SQL
656,C;C++;HTML/CSS;Matlab;VBA
657,Bash/Shell;C;C++;HTML/CSS;PHP;Python;SQL
658,C#;HTML/CSS;Java;JavaScript;SQL
659,HTML/CSS;Java;JavaScript;Python
660,C#;Dart;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript
661,Bash/Shell;HTML/CSS;JavaScript;Node.js;PHP;SQL
662,C#;HTML/CSS;JavaScript;SQL
663,HTML/CSS;JavaScript;Node.js;TypeScript
664,C;Python
665,C#;HTML/CSS;JavaScript;SQL
666,C++
667,Bash/Shell;C;C++;HTML/CSS;JavaScript;Node.js;PHP;Python;TypeScript
668,Python;R;SQL
669,Java;JavaScript;PHP;SQL;TypeScript
670,Assembly;C;C++;Delphi;Python
671,Kotlin
672,Python;Rust
673,Bash/Shell;C;C#;C++;F#;Haskell;HTML/CSS;Java;JavaScript;Node.js;Perl;PHP;PowerShell;Python;SQL;TypeScript
674,C;C++;PowerShell
675,HTML/CSS;JavaScript;PHP;SQL
676,Bash/Shell;C++;HTML/CSS;Python;SQL;VBA
677,Dart;Java;Python;Rust;SQL
678,C#;Java;Python;SQL
679,C#;HTML/CSS;JavaScript;PowerShell;SQL
680,C;C#;C++;JavaScript;Objective-C;PowerShell;SQL;TypeScript
681,C#;Objective-C;Swift
682,C;C++
683,HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;TypeScript
684,Python;SQL
685,HTML/CSS;Java;JavaScript
686,C#;Go;HTML/CSS;JavaScript;PHP;Python;Rust;SQL
687,Bash/Shell;C;C#;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL
688,Assembly;Bash/Shell;C;C++;Dart;Groovy;HTML/CSS;Java;JavaScript;LISP;Node.js;Python;Ruby;SQL;TypeScript
689,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
690,HTML/CSS;Java;JavaScript;Node.js;Python;SQL
691,Kotlin;Python
692,Assembly;Bash/Shell;C#;C++;Java;Node.js;Objective-C;SQL;VBA
693,Bash/Shell;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Python;Ruby;SQL;TypeScript
694,C#;HTML/CSS;JavaScript;PowerShell;Python;SQL
695,Bash/Shell;C;C#;C++;Matlab;PowerShell;Python;Rust
696,Assembly;C;C++;Python
697,HTML/CSS;JavaScript;Node.js;PHP;PowerShell;SQL
698,C++;Python
699,HTML/CSS;JavaScript;PHP;SQL;VBA
700,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;TypeScript
701,SQL;VBA
702,Bash/Shell;C;C#;Dart;Go;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript
703,Go;HTML/CSS;Java;JavaScript;Node.js;SQL
704,Dart;HTML/CSS;JavaScript;Kotlin;PHP;Python;SQL;Swift
705,C#;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;SQL;TypeScript
706,Bash/Shell;C;Java;JavaScript;Node.js
707,Java;Python;TypeScript
708,C#;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;SQL;TypeScript
709,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL
710,C#;HTML/CSS;JavaScript;SQL
711,JavaScript;Node.js;PHP
712,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;TypeScript
713,Bash/Shell;C++;Matlab;Python
714,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;Kotlin;Matlab;Node.js;Python;SQL
715,Bash/Shell;C;Go;HTML/CSS;Java;JavaScript;Node.js;Python;Rust;SQL;Swift;TypeScript
716,C;Go;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Python;TypeScript
717,HTML/CSS;Python;R;SQL
718,C;C#;C++;Go;JavaScript;PowerShell;Python;TypeScript
719,Java;Kotlin
720,Bash/Shell;C;C++;Matlab;Python
721,JavaScript;PHP;Python;SQL
722,Python
723,C#;HTML/CSS;JavaScript;Rust;SQL;TypeScript
724,Swift
725,C++;Python
726,Dart;Java;Kotlin;Python;Swift;TypeScript
727,HTML/CSS;Java;JavaScript;Node.js;Python;SQL;TypeScript
728,C++
729,C#;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;TypeScript
730,Go;Python
731,JavaScript;Node.js;SQL
732,C++;HTML/CSS;Java;JavaScript;Matlab;Python;TypeScript
733,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
734,C#;JavaScript
735,C;C#;C++;Delphi;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;TypeScript;VBA
736,Bash/Shell;Groovy;HTML/CSS;Java;JavaScript;Python;SQL
737,C;C++;Go;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL
738,C++;HTML/CSS;JavaScript;Node.js;VBA
739,C;C#;C++;JavaScript;Node.js;Python;TypeScript
740,Java;Python;SQL
741,C#;SQL
742,Bash/Shell;C#;Delphi;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript;VBA
743,Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;SQL
744,Swift
745,R;SQL;VBA
746,C;C++;Java;Matlab;Python;SQL
747,C#;C++;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;VBA
748,C#;HTML/CSS;Java;JavaScript;PHP
749,C#;SQL
750,HTML/CSS;JavaScript;PHP;SQL;TypeScript
751,Assembly;C;C#;C++;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript;VBA
752,HTML/CSS;JavaScript;PHP;Ruby
753,Bash/Shell;C;C#;HTML/CSS;Java;JavaScript;Node.js;Python;SQL;TypeScript
754,C++;Java;Julia;Matlab;Python
755,Java;Kotlin
756,Java;Python
757,C;C#;C++;JavaScript;Node.js;Python;TypeScript
758,C#;HTML/CSS;Python;TypeScript;VBA
759,HTML/CSS;JavaScript;PHP;TypeScript
760,HTML/CSS;JavaScript;Python;SQL
761,Bash/Shell;C#;HTML/CSS;JavaScript;SQL
762,C#;HTML/CSS;JavaScript;PHP;SQL
763,C#;C++;JavaScript;PHP
764,Bash/Shell;C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
765,HTML/CSS;JavaScript;PHP
766,Bash/Shell;HTML/CSS;JavaScript;Node.js;TypeScript
767,Dart;Java;Python;SQL
768,HTML/CSS;JavaScript;PHP
769,C;C#;C++;HTML/CSS;JavaScript;Node.js;PHP;TypeScript
770,C;C++;HTML/CSS;JavaScript;Node.js;TypeScript
771,Dart;HTML/CSS;PHP;Python;SQL
772,C;C++;Java;Matlab;Python
773,HTML/CSS;JavaScript;TypeScript
774,Bash/Shell;C;HTML/CSS;JavaScript;Python;Ruby;SQL
775,C#
776,Bash/Shell;C#;Dart;Groovy;HTML/CSS;Java;JavaScript;Kotlin;PowerShell;Python;Rust;Swift
777,HTML/CSS;Java;JavaScript;Node.js;TypeScript
778,C++;Python;Rust
779,C++;JavaScript;Node.js;PHP
780,Bash/Shell;Go;JavaScript;Node.js;Rust
781,Bash/Shell;C#;C++;Delphi;HTML/CSS;PHP
782,LISP;R
783,C#;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript
784,Python
785,C#;F#;HTML/CSS;JavaScript;PowerShell;SQL
786,C;C++
787,Matlab;Python
788,Assembly;C;C++;Objective-C;Python;Swift
789,C++
790,HTML/CSS;JavaScript;Node.js;TypeScript
791,Clojure;Java;LISP
792,Assembly;C++;Dart;HTML/CSS;Java;Matlab;Python;SQL
793,C#;HTML/CSS;Java;Matlab;Python;Scala;SQL
794,C#;HTML/CSS;JavaScript;SQL
795,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript
796,C;C#;JavaScript;Node.js;TypeScript
797,Bash/Shell;C;C#;C++;Go;HTML/CSS;Java;Kotlin;Node.js;Objective-C;PHP;Python;SQL;TypeScript;VBA
798,Bash/Shell;C;C++;HTML/CSS;JavaScript;Python;Rust;SQL
799,Bash/Shell;HTML/CSS;JavaScript;PHP;Python;SQL
800,Bash/Shell;HTML/CSS;JavaScript;Julia;Node.js;Python;SQL;TypeScript
801,Java;Kotlin
802,C#;SQL;VBA
803,HTML/CSS;JavaScript;Node.js;Python
804,HTML/CSS;JavaScript;TypeScript
805,HTML/CSS;Java;JavaScript;Node.js;PHP;TypeScript
806,Bash/Shell;R
807,Groovy;HTML/CSS;Java;JavaScript;Kotlin;Node.js
808,Bash/Shell;HTML/CSS;Java;JavaScript;SQL
809,Assembly;C;C++;Go;HTML/CSS;JavaScript;Node.js;PHP;Python;TypeScript
810,C;C#;C++;HTML/CSS;Java;JavaScript;Python;R;SQL;VBA
811,Bash/Shell;C;Go;Java;SQL
812,Bash/Shell;C++;Go;Perl;SQL
813,Bash/Shell;C++;HTML/CSS;Matlab;Python;R
814,Dart;Java
815,Swift
816,C#;Python
817,HTML/CSS;JavaScript;Node.js;Python;SQL
818,JavaScript;Node.js;Python
819,C;C#;C++;HTML/CSS;JavaScript;Node.js;Objective-C;PHP;Python;SQL;TypeScript
820,JavaScript;PHP;SQL
821,Assembly;Bash/Shell;C;C++;JavaScript;LISP;Matlab;Node.js;PHP;Python;Ruby;SQL
822,Bash/Shell;C;Python
823,Bash/Shell;C;C#;C++;Java;JavaScript;Node.js;Rust;SQL
824,C;C#;C++;HTML/CSS;Java;JavaScript;SQL
825,C#;JavaScript;Python;SQL;VBA
826,Python;R;SQL
827,C;C++;HTML/CSS;JavaScript;Objective-C;PHP;Python;SQL;TypeScript
828,Bash/Shell;C#;Java;JavaScript;Node.js;Objective-C;SQL;Swift;TypeScript
829,Bash/Shell;Go;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;SQL;TypeScript
830,HTML/CSS;PHP;SQL;VBA
831,C++;HTML/CSS;JavaScript;Python
832,Go
833,Assembly;C;C++;Java;JavaScript;Node.js
834,C#;HTML/CSS;JavaScript;Node.js;TypeScript
835,Bash/Shell;Python;SQL
836,Java;JavaScript;Node.js;SQL
837,Bash/Shell;Go;Groovy;Java;Python
838,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript
839,HTML/CSS;JavaScript;Python;SQL
840,C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;Python;SQL
841,C#;HTML/CSS;JavaScript;SQL;TypeScript
842,C++;Python
843,C#;C++
844,C#;HTML/CSS;JavaScript;PHP;SQL
845,Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript;VBA
846,HTML/CSS;JavaScript;PHP
847,HTML/CSS;Java;JavaScript;Python;SQL
848,Bash/Shell;C;C#;C++;Python
849,C;C++;Java;JavaScript;Matlab;Python;R
850,C;C#;C++;Delphi;HTML/CSS;JavaScript;Objective-C;PowerShell;Python;SQL;VBA
851,Java;JavaScript;PHP
852,Java;Python;Scala
853,C;C#;C++;Dart;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript
854,C#;Kotlin;PHP
855,C++;Java;Kotlin;Swift
856,C#;C++;HTML/CSS;JavaScript;PHP;SQL
857,HTML/CSS;Node.js;TypeScript
858,C++
859,C++;HTML/CSS;Java;JavaScript;SQL;VBA
860,Bash/Shell;HTML/CSS;JavaScript;PHP;Python;SQL
861,C;C++;Java;JavaScript;Node.js;Python;SQL;TypeScript
862,HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
863,Bash/Shell;HTML/CSS;JavaScript;Node.js;TypeScript
864,Assembly;C;C#;C++;F#;Haskell;HTML/CSS;Java;PowerShell;Python;SQL;VBA
865,C#;HTML/CSS;Python;SQL;TypeScript;VBA
866,C#;Python;TypeScript
867,Dart;HTML/CSS;JavaScript;Node.js;PHP;SQL
868,Dart;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript
869,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;Rust
870,Bash/Shell;C#;HTML/CSS;JavaScript;Python;SQL;VBA
871,HTML/CSS;JavaScript;Python;SQL
872,HTML/CSS;JavaScript;Node.js;Python;TypeScript
873,HTML/CSS;Java;JavaScript;PHP;Python;SQL;VBA
874,Java;JavaScript;Node.js;Python;SQL;TypeScript
875,HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;Python;Ruby;SQL;TypeScript;VBA
876,C++;HTML/CSS;JavaScript;Node.js;PowerShell
877,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;SQL;TypeScript
878,HTML/CSS;JavaScript;PHP;SQL;TypeScript
879,Bash/Shell;Objective-C;Swift
880,Bash/Shell;C;Java;JavaScript;Kotlin;Python;SQL;TypeScript
881,Bash/Shell;C#;C++;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL
882,C#;Dart;Go;Java;Kotlin
883,C#;HTML/CSS;JavaScript;Python;TypeScript;VBA
884,Java
885,HTML/CSS;Java;JavaScript;Kotlin;SQL;TypeScript
886,C++;Dart;Python
887,Kotlin
888,Dart;Java;Kotlin;PHP
889,Groovy;Java;Kotlin;TypeScript
890,HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
891,C++;Matlab;Python;SQL
892,HTML/CSS;Java;Python;SQL
893,Assembly;Bash/Shell;C;C++;Go;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;Ruby;Rust;SQL;TypeScript
894,C;C#;Dart;Java;JavaScript;Python
895,Assembly;Bash/Shell;C;Java;Matlab;PHP;Python
896,C;C++;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;PowerShell;Python;SQL
897,Elixir;Node.js;Python
898,Bash/Shell;C#;C++;HTML/CSS;Java;JavaScript;Matlab;SQL;VBA
899,HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript
900,C;C++;Dart;Go
901,Bash/Shell;PHP;Python
902,C;Python
903,Java;Kotlin;Swift
904,Bash/Shell;Python
905,Bash/Shell;Java;Python;Scala;SQL
906,C#
907,Bash/Shell;C#;C++;HTML/CSS;Java;JavaScript;Node.js;Objective-C;PHP;Python;SQL;TypeScript
908,Dart;HTML/CSS;JavaScript;Node.js;Python;TypeScript
909,HTML/CSS;JavaScript;PHP
910,Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;Python;SQL
911,Python
912,Bash/Shell;C;C++;Rust;Swift
913,Groovy;Java;Kotlin;SQL
914,HTML/CSS;Java;JavaScript;Node.js;Rust;TypeScript
915,HTML/CSS;JavaScript;Node.js;Python;TypeScript
916,C#;C++;Go;JavaScript;Python
917,SQL
918,Java;Python;R;SQL
919,Dart;Delphi
920,C;C++;HTML/CSS;Java;JavaScript
921,Bash/Shell;Go
922,Java
923,Bash/Shell;C++;HTML/CSS;Java;JavaScript;SQL
924,JavaScript;TypeScript
925,C;C#;C++;HTML/CSS;JavaScript;Node.js;Objective-C;PHP;Python;SQL
926,Assembly;C;C++;HTML/CSS;Java;JavaScript;Python;SQL
927,C++;Dart;Objective-C;Swift
928,Java;JavaScript;Python;SQL;TypeScript
929,Bash/Shell;Dart;Node.js;TypeScript
930,Bash/Shell;C#;Go;HTML/CSS;Java;JavaScript;Node.js;Ruby;SQL;TypeScript
931,C#;Go;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;TypeScript;VBA
932,C++;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript
933,C++;Java;Kotlin;Objective-C;Python;Swift
934,Bash/Shell;C#;HTML/CSS;JavaScript;PHP;Python;SQL
935,Bash/Shell;C;C++;Elixir;Erlang;HTML/CSS;JavaScript;Node.js;Python;Rust;SQL;TypeScript
936,HTML/CSS;Java;JavaScript;Kotlin;Node.js;SQL
937,HTML/CSS;Matlab;Python
938,Bash/Shell;C#;Groovy;Java;PowerShell;SQL;VBA
939,Bash/Shell;C++;Java;Perl;Python
940,HTML/CSS;JavaScript;PHP;TypeScript
941,C#;HTML/CSS;JavaScript;SQL;TypeScript
942,C;C#;C++;HTML/CSS;Java;Python
943,Java;JavaScript;Kotlin;Objective-C;Swift
944,PHP
945,Haskell;JavaScript;Python
946,JavaScript;Node.js;TypeScript
947,Bash/Shell;C;HTML/CSS;JavaScript;Node.js;PHP;Python;TypeScript
948,HTML/CSS;Java;Node.js;Python;TypeScript
949,C++;Objective-C;Python;Swift
950,Bash/Shell;Go;Python
951,Bash/Shell;C#;C++;Delphi;HTML/CSS;Java;JavaScript;Node.js;Objective-C;PHP;PowerShell;Python;SQL;TypeScript;VBA
952,Haskell;JavaScript;Kotlin;Node.js;PHP;Python;SQL
953,C#;HTML/CSS;Java;JavaScript;Python
954,HTML/CSS;JavaScript;Node.js;Python
955,C;Java;PHP;Python
956,HTML/CSS;Java;JavaScript;TypeScript
957,HTML/CSS;Java;JavaScript;Kotlin;Node.js;SQL;TypeScript
958,HTML/CSS;JavaScript;Kotlin;Python
959,Python;SQL
960,Bash/Shell;C++;HTML/CSS;Python;SQL
961,Clojure;Python
962,Bash/Shell;Go;Node.js;SQL
963,HTML/CSS;JavaScript;Node.js
964,Go;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript
965,Java;Kotlin
966,HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL
967,C;Dart;HTML/CSS;Java;JavaScript;Node.js;Python;TypeScript
968,Bash/Shell;C;Dart;Go;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript
969,Bash/Shell;C;C++;Clojure;Java;JavaScript;PowerShell;Python;Ruby
970,Go;Groovy;HTML/CSS;JavaScript;Node.js;Swift
971,JavaScript;Node.js;TypeScript
972,Bash/Shell;C++;Python
973,C++;HTML/CSS;Java;JavaScript;Matlab;Python
974,HTML/CSS;JavaScript;Node.js;Python;SQL;Swift;TypeScript
975,Bash/Shell;C#;C++;PowerShell;Python;SQL
976,Bash/Shell;HTML/CSS;JavaScript;Python;TypeScript
977,Assembly;C;C++;Java;Kotlin;PHP;SQL
978,HTML/CSS;JavaScript;Node.js;Python
979,C++;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript
980,C#;HTML/CSS
981,Bash/Shell;C;Go;HTML/CSS;JavaScript;Matlab;Node.js;Python;SQL
982,C;C#;C++;Dart;HTML/CSS;JavaScript;Kotlin;Node.js;PHP;Python;SQL;TypeScript
983,Bash/Shell;Java;JavaScript;Kotlin
984,HTML/CSS;JavaScript;TypeScript
985,Objective-C;Swift
986,Assembly;C++;Dart;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL
987,C#;JavaScript;Python;TypeScript
988,SQL
989,C++;HTML/CSS;Java;JavaScript;Python;SQL
990,C#;HTML/CSS;JavaScript;Node.js;Python;TypeScript
991,C;C++;Matlab;Python;SQL
992,Assembly;Bash/Shell;C;Go;HTML/CSS;JavaScript;Python
993,C#;C++;HTML/CSS;JavaScript;SQL
994,Assembly;Bash/Shell;C;C++;Dart;Erlang;HTML/CSS;JavaScript;Node.js;Python
995,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;Python;Ruby;SQL;TypeScript
996,C#;HTML/CSS;JavaScript;SQL
997,Bash/Shell;C#;Go;HTML/CSS;JavaScript;Node.js;Python;SQL
998,Bash/Shell;Go;Java;Node.js;Python
999,HTML/CSS;JavaScript;Node.js;PHP
1000,HTML/CSS;JavaScript;TypeScript
1001,Go;Java;Node.js;PowerShell;SQL;TypeScript
1002,HTML/CSS;JavaScript;Ruby
1003,Scala;TypeScript
1004,C#;Java;JavaScript;Node.js;Ruby;SQL
1005,C#;Dart;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL
1006,JavaScript;PHP
1007,HTML/CSS;JavaScript;Node.js;TypeScript
1008,JavaScript;PHP;Python
1009,Bash/Shell;Java;Rust;SQL
1010,Python;SQL
1011,Bash/Shell;C++;PHP;PowerShell;Python;SQL;VBA
1012,C#
1013,HTML/CSS;Java;JavaScript;Python
1014,Bash/Shell;HTML/CSS;JavaScript;Python;Rust
1015,Bash/Shell;HTML/CSS;Java;JavaScript;PowerShell;Python
1016,C++;HTML/CSS;JavaScript;PowerShell;Python;SQL
1017,HTML/CSS;JavaScript;Ruby;Rust;SQL;TypeScript
1018,C#;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
1019,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript
1020,Bash/Shell;C++;HTML/CSS;JavaScript;Objective-C;PHP;Python;SQL;TypeScript
1021,Bash/Shell;Go;Python;Ruby
1022,Java;Swift
1023,C;Java;Kotlin;Ruby
1024,C#;Dart;HTML/CSS;PowerShell;TypeScript
1025,JavaScript;Python
1026,C#;HTML/CSS;Java;PowerShell;Python;SQL
1027,Bash/Shell;Python;R;Rust
1028,C;C++;HTML/CSS;JavaScript;Python
1029,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;Python;SQL;TypeScript
